category,subcategory,year,nwoundus,nkilledter,nwoundedter,nattacks
Terrorist Group,Servants of Islam Organization,1992,0,0,0,1
Terrorist Group,Ses'khona Peoples' Rights Movement,2014,0,0,0,1
Terrorist Group,Settlers at Kfar Darom,1992,0,0,0,3
Terrorist Group,Shabelle Valley militia,2012,0,0,0,2
Terrorist Group,Shabwah Province of the Islamic State,2015,0,0,0,1
Terrorist Group,Shahid Khalsa Force,1997,0,0,0,2
Terrorist Group,Shahin (Falcon),1992,0,0,0,1
Terrorist Group,Sham 'unite,1980,0,0,0,1
Terrorist Group,Shamil Group,2016,0,0,0,1
Terrorist Group,Shamiya Front,2014,0,0,0,1
Terrorist Group,Shamiya Front,2015,0,0,0,1
Terrorist Group,Shamiya Front,2016,0,29,0,7
Terrorist Group,Shan Insurgents,1973,0,0,0,1
Terrorist Group,Shan Insurgents,1988,0,0,0,2
Terrorist Group,Shan State Army - North (SSA-N),1989,0,0,0,1
Terrorist Group,Shan State Army - North (SSA-N),2015,0,0,0,3
Terrorist Group,Shan State Army - South (SSA-S),2008,0,0,0,2
Terrorist Group,Shan State Army - South (SSA-S),2013,0,0,0,1
Terrorist Group,Shan State Progressive Party,1979,0,0,0,11
Terrorist Group,Shan United Revolutionary Army,2003,0,0,0,5
Terrorist Group,Shangytown residents,1994,0,0,0,1
Terrorist Group,Shanti Bahini - Peace Force,1986,0,0,0,2
Terrorist Group,Shanti Bahini - Peace Force,1988,0,0,0,17
Terrorist Group,Shanti Bahini - Peace Force,1989,0,0,0,24
Terrorist Group,Shanti Bahini - Peace Force,1990,0,0,0,13
Terrorist Group,Shanti Bahini - Peace Force,1991,0,0,0,10
Terrorist Group,Shanti Bahini - Peace Force,1992,0,0,0,16
Terrorist Group,Shanti Bahini - Peace Force,1995,0,0,0,4
Terrorist Group,Shanti Bahini - Peace Force,1996,0,0,0,11
Terrorist Group,Shanti Bahini - Peace Force,1997,0,0,0,2
Terrorist Group,Shanty Dwellers,1995,0,0,0,1
Terrorist Group,Sharivad 17 Tal-Al-Za'atar(Sept 17 Tal-Al-Za'atar),1979,0,0,0,1
Terrorist Group,Sharp Sword Organization,1984,0,0,0,1
Terrorist Group,Shaykh Hassan Khalid Forces,1989,0,0,0,1
Terrorist Group,Shaykh Subhi Al-Salih Forces,1988,0,0,0,2
Terrorist Group,Shaykh Subhi Al-Salih Forces,1989,0,0,0,16
Terrorist Group,Sheikh Omar Hadid Brigade,2015,0,0,0,4
Terrorist Group,Shia Muslim extremists,1979,0,0,0,4
Terrorist Group,Shia Muslim extremists,1980,0,0,0,5
Terrorist Group,Shia Muslim extremists,1981,0,0,0,2
Terrorist Group,Shia Muslim extremists,1982,0,0,0,1
Terrorist Group,Shia Muslim extremists,1983,0,0,0,1
Terrorist Group,Shia Muslim extremists,1984,0,0,0,4
Terrorist Group,Shia Muslim extremists,1985,0,0,0,1
Terrorist Group,Shia Muslim extremists,1987,0,0,0,1
Terrorist Group,Shia Muslim extremists,1991,0,0,0,4
Terrorist Group,Shia Muslim extremists,1992,0,0,0,4
Terrorist Group,Shia Muslim extremists,1994,0,0,0,1
Terrorist Group,Shia Muslim extremists,1995,0,0,0,4
Terrorist Group,Shia Muslim extremists,1996,0,0,0,3
Terrorist Group,Shia Muslim extremists,2000,0,0,0,1
Terrorist Group,Shia Muslim extremists,2005,0,0,0,1
Terrorist Group,Shia Muslim extremists,2007,0,4,6,3
Terrorist Group,Shia Muslim extremists,2016,0,0,0,1
Terrorist Group,Shia Muslim extremists,2017,0,2,0,2
Terrorist Group,Shield of Islam Brigade,2010,0,0,0,2
Terrorist Group,Shining Path (SL),1978,0,0,0,1
Terrorist Group,Shining Path (SL),1979,0,0,0,1
Terrorist Group,Shining Path (SL),1980,0,0,0,25
Terrorist Group,Shining Path (SL),1981,0,0,1,87
Terrorist Group,Shining Path (SL),1982,0,30,0,249
Terrorist Group,Shining Path (SL),1983,0,58,1,493
Terrorist Group,Shining Path (SL),1984,0,23,1,502
Terrorist Group,Shining Path (SL),1985,0,2,0,249
Terrorist Group,Shining Path (SL),1986,9,0,1,391
Terrorist Group,Shining Path (SL),1987,0,0,0,464
Terrorist Group,Shining Path (SL),1988,1,0,0,277
Terrorist Group,Shining Path (SL),1989,0,0,0,509
Terrorist Group,Shining Path (SL),1990,0,0,0,371
Terrorist Group,Shining Path (SL),1991,0,0,0,426
Terrorist Group,Shining Path (SL),1992,0,0,0,286
Terrorist Group,Shining Path (SL),1994,0,0,0,74
Terrorist Group,Shining Path (SL),1995,1,0,0,34
Terrorist Group,Shining Path (SL),1996,0,0,0,23
Terrorist Group,Shining Path (SL),1997,0,0,0,31
Terrorist Group,Shining Path (SL),1998,0,0,0,3
Terrorist Group,Shining Path (SL),1999,0,2,0,5
Terrorist Group,Shining Path (SL),2000,0,0,0,2
Terrorist Group,Shining Path (SL),2001,0,12,0,3
Terrorist Group,Shining Path (SL),2002,0,0,0,1
Terrorist Group,Shining Path (SL),2003,0,0,0,1
Terrorist Group,Shining Path (SL),2004,0,0,0,2
Terrorist Group,Shining Path (SL),2005,0,0,0,1
Terrorist Group,Shining Path (SL),2006,0,0,0,1
Terrorist Group,Shining Path (SL),2007,0,0,0,3
Terrorist Group,Shining Path (SL),2009,0,0,0,4
Terrorist Group,Shining Path (SL),2012,0,0,0,5
Terrorist Group,Shining Path (SL),2013,0,1,0,10
Terrorist Group,Shining Path (SL),2014,0,0,0,9
Terrorist Group,Shining Path (SL),2015,0,0,0,6
Terrorist Group,Shining Path (SL),2016,0,0,0,2
Terrorist Group,Shining Path (SL),2017,0,0,0,4
Terrorist Group,Shinwari Tribe,1996,0,0,0,1
Terrorist Group,Shiv Sena,2012,0,0,0,1
Terrorist Group,Shiv Sena,2013,0,0,0,1
Terrorist Group,Shonkonjuku Group,1991,0,0,0,1
Terrorist Group,Shop owners,1994,0,0,0,1
Terrorist Group,Shuar extremists,2016,0,0,0,2
Terrorist Group,Shuar extremists,2017,0,0,0,1
Terrorist Group,Shura Council of Ajdabiya Revolutionaries,2015,0,0,0,3
Terrorist Group,Shura Council of Benghazi Revolutionaries,2014,0,2,0,5
Terrorist Group,Shura Council of Benghazi Revolutionaries,2015,0,4,0,9
Terrorist Group,Shura Council of Benghazi Revolutionaries,2016,0,1,0,3
Terrorist Group,Shura Council of Benghazi Revolutionaries,2017,0,0,0,2
Terrorist Group,Shura Council of Mujahideen in Derna,2014,0,8,0,2
Terrorist Group,Shura Council of Mujahideen in Derna,2015,0,8,0,2
Terrorist Group,Shura Council of Mujahideen in Derna,2016,0,0,0,5
Terrorist Group,Shura Council of Mujahideen in Derna,2017,0,0,0,8
Terrorist Group,Shutdown G20: Take Hamburg offline!,2017,0,0,0,10
Terrorist Group,Siah KAL,1970,0,0,0,1
Terrorist Group,Sicarii,1989,0,0,0,4
Terrorist Group,Sikh Extremists,1981,0,0,0,2
Terrorist Group,Sikh Extremists,1982,0,1,0,1
Terrorist Group,Sikh Extremists,1983,0,1,0,12
Terrorist Group,Sikh Extremists,1984,0,1,0,51
Terrorist Group,Sikh Extremists,1985,0,0,0,15
Terrorist Group,Sikh Extremists,1986,0,0,0,38
Terrorist Group,Sikh Extremists,1987,0,3,0,92
Terrorist Group,Sikh Extremists,1988,0,0,0,128
Terrorist Group,Sikh Extremists,1989,0,0,0,87
Terrorist Group,Sikh Extremists,1990,0,0,0,65
Terrorist Group,Sikh Extremists,1991,0,0,0,133
Terrorist Group,Sikh Extremists,1992,0,0,0,90
Terrorist Group,Sikh Extremists,1994,0,0,0,1
Terrorist Group,Sikh Extremists,2017,0,0,0,1
Terrorist Group,Simon Bolivar Guerrilla Coordinating Board (CGSB),1986,0,0,0,26
Terrorist Group,Simon Bolivar Guerrilla Coordinating Board (CGSB),1987,0,0,0,14
Terrorist Group,Simon Bolivar Guerrilla Coordinating Board (CGSB),1988,0,0,0,8
Terrorist Group,Simon Bolivar Guerrilla Coordinating Board (CGSB),1989,0,0,0,2
Terrorist Group,Simon Bolivar Guerrilla Coordinating Board (CGSB),1990,0,0,0,6
Terrorist Group,Simon Bolivar Guerrilla Coordinating Board (CGSB),1991,0,0,0,80
Terrorist Group,Simon Bolivar Guerrilla Coordinating Board (CGSB),1992,0,0,0,47
Terrorist Group,Simon Bolivar Guerrilla Coordinating Board (CGSB),1994,0,0,0,21
Terrorist Group,Simon Bolivar Guerrilla Coordinating Board (CGSB),2003,0,0,0,2
Terrorist Group,Sinai Province of the Islamic State,2014,0,2,0,19
Terrorist Group,Sinai Province of the Islamic State,2015,4,190,35,164
Terrorist Group,Sinai Province of the Islamic State,2016,0,130,33,145
Terrorist Group,Sinai Province of the Islamic State,2017,0,126,19,117
Terrorist Group,Sindh Liberation Front,2012,0,0,0,2
Terrorist Group,Sindh Revolutionary Army,2016,0,0,0,1
Terrorist Group,Sindhi nationalists,1992,0,0,0,3
Terrorist Group,Sindhu Desh Liberation Army (SDLA),2010,0,0,0,2
Terrorist Group,Sindhu Desh Liberation Army (SDLA),2011,0,0,0,4
Terrorist Group,Sindhu Desh Liberation Army (SDLA),2012,0,0,0,35
Terrorist Group,Sindhu Desh Liberation Army (SDLA),2013,0,0,0,6
Terrorist Group,Sindhu Desh Liberation Army (SDLA),2014,0,2,0,5
Terrorist Group,Sindhu Desh Liberation Army (SDLA),2015,0,0,0,1
Terrorist Group,Sindhu Desh Liberation Army (SDLA),2016,0,0,0,3
Terrorist Group,Sindhu Desh Liberation Army (SDLA),2017,0,0,0,1
Terrorist Group,Sindhudesh Revolutionary Army (SRA),2012,0,0,1,3
Terrorist Group,Sindhudesh Revolutionary Army (SRA),2013,0,0,0,9
Terrorist Group,Sindhudesh Revolutionary Army (SRA),2014,0,0,0,7
Terrorist Group,Sindhudesh Revolutionary Army (SRA),2015,0,0,0,1
Terrorist Group,Sindhudesh Revolutionary Army (SRA),2016,0,0,0,1
Terrorist Group,Sindhudesh Revolutionary Army (SRA),2017,0,0,0,1
Terrorist Group,Sinhale Jathika Balamuluwa,2017,0,0,0,1
Terrorist Group,Sinhalese Extremists,1986,0,0,0,1
Terrorist Group,Sinhalese Insurgents,1988,0,0,0,1
Terrorist Group,Sinhalese Militants,1990,0,0,0,2
Terrorist Group,Sinhalese Militants,1995,0,0,0,2
Terrorist Group,Sipah-I-Mohammed,1996,0,0,0,1
Terrorist Group,Sipah-I-Mohammed,2004,0,0,0,1
Terrorist Group,Sipah-I-Mohammed,2013,0,0,0,1
Terrorist Group,Sipah-I-Mohammed,2014,0,0,0,3
Terrorist Group,Sipah-e-Sahaba/Pakistan (SSP),1990,0,0,0,1
Terrorist Group,Sipah-e-Sahaba/Pakistan (SSP),1994,0,0,0,5
Terrorist Group,Sipah-e-Sahaba/Pakistan (SSP),1995,0,0,0,4
Terrorist Group,Sipah-e-Sahaba/Pakistan (SSP),1997,0,0,0,2
Terrorist Group,Sipah-e-Sahaba/Pakistan (SSP),1998,0,0,0,1
Terrorist Group,Sipah-e-Sahaba/Pakistan (SSP),2001,0,0,0,4
Terrorist Group,Sipah-e-Sahaba/Pakistan (SSP),2005,0,0,0,1
Terrorist Group,Sipah-e-Sahaba/Pakistan (SSP),2006,0,0,0,1
Terrorist Group,Sisters in Arms,2010,0,0,0,1
Terrorist Group,Sixth of March Group,1975,0,0,0,1
Terrorist Group,Skinhead group,1991,0,0,0,1
Terrorist Group,Skinheads,2000,0,0,0,1
Terrorist Group,Skinheads,2006,0,0,0,2
Terrorist Group,Slum Dwellers,1995,1,0,0,1
Terrorist Group,Smugglers and Elephant Poachers,1992,0,0,0,1
Terrorist Group,Social Christian Party (PSC),1996,0,0,0,1
Terrorist Group,Social Resistance,1988,0,0,0,4
Terrorist Group,Social Resistance,1990,0,0,0,5
Terrorist Group,Socialist Chhatra League,1994,0,0,0,1
Terrorist Group,Socialist Labor Party of Lebanon,1976,0,0,0,1
Terrorist Group,Socialist Patients' Collective (SPK),1970,0,0,0,1
Terrorist Group,Socialist Patients' Collective (SPK),1971,0,0,0,1
Terrorist Group,Socialist Patients' Collective (SPK),1975,0,1,0,1
Terrorist Group,Socialist Recovery Movement,1992,0,0,0,1
Terrorist Group,Socialist Revolutionary Brigade,1989,0,0,0,1
Terrorist Group,Socialist-Nationalist Front (SNF),1988,2,0,0,1
Terrorist Group,Soldiers of Truth,1988,0,0,0,4
Terrorist Group,Soldiers of Truth,1989,0,0,0,3
Terrorist Group,Soldiers of the Algerian Opposition,1975,0,0,0,3
Terrorist Group,Soldiers of the Caliphate,2011,0,1,0,2
Terrorist Group,Solidarist Resistance Movement,1977,0,0,0,2
Terrorist Group,Solidarity with imprisoned members of Action Directe (AD),2006,0,0,0,2
Terrorist Group,Somali Gang,1992,0,0,0,1
Terrorist Group,Somali Guerrillas,1977,0,0,0,1
Terrorist Group,Somali Guerrillas,1992,0,0,0,1
Terrorist Group,Somali Islamic Front,2008,0,0,0,1
Terrorist Group,Somali Islamic Front,2009,0,0,0,2
Terrorist Group,Somali National Alliance,1992,0,0,0,1
Terrorist Group,Somali National Alliance,1994,0,0,0,1
Terrorist Group,Somali National Movement,1987,0,0,0,1
Terrorist Group,Somali National Movement,1988,0,0,0,2
Terrorist Group,Somali National Movement,1989,0,0,0,2
Terrorist Group,Somali National Movement,1990,0,0,0,1
Terrorist Group,Somali National Movement,1991,0,0,0,1
Terrorist Group,Somali Patriotic Movement,1991,0,0,0,1
Terrorist Group,Somali Salvation Democratic Front (SSDF),1983,0,0,0,1
Terrorist Group,Somali Salvation Front (SSF),1981,0,0,0,8
Terrorist Group,Somoza Sympathizers,1980,0,0,0,1
Terrorist Group,Somozists,1980,0,0,0,3
Terrorist Group,Somozists,1981,0,2,3,1
Terrorist Group,Sons of Liberty,1971,0,0,0,2
Terrorist Group,Sons of the Gestapo,1995,78,0,0,1
Terrorist Group,Sons of the South,1984,0,0,0,1
Terrorist Group,Sons of the South (Shiite Muslim Group),1980,0,0,0,1
Terrorist Group,Soskan tribe,1992,0,0,0,1
Terrorist Group,South African Liberation Support Cadre (SALSC),1981,0,0,0,3
Terrorist Group,South African guerrillas,1987,0,0,0,1
Terrorist Group,South East Antrim Brigade,2016,0,0,0,1
Terrorist Group,South East Antrim Brigade,2017,0,0,0,1
Terrorist Group,South Group (Russia),2016,0,0,0,1
Terrorist Group,South Lebanon Army,1991,0,0,0,1
Terrorist Group,South Londonderry Volunteers (SLV),2001,0,0,0,2
Terrorist Group,South Moluccans,1970,0,0,0,1
Terrorist Group,South Moluccans,1974,0,0,0,1
Terrorist Group,South Moluccans,1975,0,0,0,3
Terrorist Group,South Moluccans,1977,0,6,0,3
Terrorist Group,South Moluccans,1978,0,0,0,1
Terrorist Group,South Ossetian Extremists,1991,0,0,0,1
Terrorist Group,South Ossetian Separatists,2008,0,0,0,9
Terrorist Group,South Ossetian Separatists,2010,0,0,0,1
Terrorist Group,South Sudan Armed Forces (SSAF),2015,0,0,0,1
Terrorist Group,South Sudan Democratic Army,2012,0,0,0,1
Terrorist Group,South Sudan Democratic Army,2015,0,0,0,1
Terrorist Group,South Sudan Liberation Army (SSLA),2011,0,0,0,3
Terrorist Group,South Sudanese extremists,2017,0,0,0,1
Terrorist Group,South-West Africa People's Organization (SWAPO),1975,0,0,0,1
Terrorist Group,South-West Africa People's Organization (SWAPO),1976,0,0,0,1
Terrorist Group,South-West Africa People's Organization (SWAPO),1978,0,0,0,4
Terrorist Group,South-West Africa People's Organization (SWAPO),1979,0,0,0,23
Terrorist Group,South-West Africa People's Organization (SWAPO),1980,0,0,0,5
Terrorist Group,South-West Africa People's Organization (SWAPO),1982,0,0,0,1
Terrorist Group,South-West Africa People's Organization (SWAPO),1983,0,3,0,2
Terrorist Group,South-West Africa People's Organization (SWAPO),1984,0,0,0,12
Terrorist Group,South-West Africa People's Organization (SWAPO),1985,0,0,0,2
Terrorist Group,South-West Africa People's Organization (SWAPO),1987,0,0,0,1
Terrorist Group,South-West Africa People's Organization (SWAPO),1988,0,0,0,11
Terrorist Group,Southern Front,2014,0,0,0,2
Terrorist Group,Southern Front,2015,0,14,0,12
Terrorist Group,Southern Front,2016,0,0,0,14
Terrorist Group,Southern Front,2017,0,0,0,1
Terrorist Group,Southern Mobility Movement (Yemen),2010,0,1,2,10
Terrorist Group,Southern Mobility Movement (Yemen),2011,0,0,0,1
Terrorist Group,Southern Mobility Movement (Yemen),2012,0,0,4,16
Terrorist Group,Southern Mobility Movement (Yemen),2013,0,3,0,9
Terrorist Group,Southern Mobility Movement (Yemen),2014,0,5,7,16
Terrorist Group,Southern Mobility Movement (Yemen),2015,0,0,0,7
Terrorist Group,Southern Nucleus of Communist Counterpower,1978,0,0,0,1
Terrorist Group,Southern Sierra Peasant Organization,1994,0,0,0,1
Terrorist Group,Southern Sierra Peasant Organization,1995,0,0,0,1
Terrorist Group,Southern Yemen Separatists,2010,0,0,0,1
Terrorist Group,Southern Yemen Separatists,2013,0,0,0,4
Terrorist Group,Southern Yemen Separatists,2014,0,0,0,1
Terrorist Group,Sovereign Citizen,2012,1,0,1,1
Terrorist Group,Sovereign Citizen,2014,1,1,0,2
Terrorist Group,Sovereign Citizen,2015,5,0,0,1
Terrorist Group,Sovereign Panama Patriotic Front,1992,0,0,0,1
Terrorist Group,Soviet and Cuban-backed rebels/mercenaries,1977,0,0,0,1
Terrorist Group,Spanish Armed Group,1979,0,0,0,1
Terrorist Group,Spanish Armed Group,1980,0,0,0,3
Terrorist Group,Spanish Basque Battalion (BBE) (rightist),1978,0,0,0,1
Terrorist Group,Spanish Basque Battalion (BBE) (rightist),1980,0,0,0,9
Terrorist Group,Spanish Basque Battalion (BBE) (rightist),1981,0,0,0,3
Terrorist Group,Spanish Falange,1980,0,0,0,1
Terrorist Group,Spanish International Communist Party,1979,0,0,0,1
Terrorist Group,Spanish National Action,1979,0,0,0,5
Terrorist Group,Special Purpose Islamic Regiment (SPIR),2001,0,0,0,1
Terrorist Group,Special Purpose Islamic Regiment (SPIR),2002,0,40,0,2
Terrorist Group,Squadrons of Terror (Katibat El Ahoual),2000,0,0,0,2
Terrorist Group,Squatters,1994,0,0,0,1
Terrorist Group,St. Kitts Nevis Labor Party,1995,0,0,0,1
Terrorist Group,State Council of Indian and Peasant Organization,1995,0,0,0,1
Terrorist Group,Stop the War Coalition,1970,12,0,0,1
Terrorist Group,Strike Enforcers,1995,0,0,0,1
Terrorist Group,Strikers,1970,1,0,0,22
Terrorist Group,Strikers,1971,0,0,0,1
Terrorist Group,Strikers,1980,0,0,0,1
Terrorist Group,Strikers,1992,0,0,0,1
Terrorist Group,Strikers,1995,0,0,0,15
Terrorist Group,Strikers,1996,0,0,0,3
Terrorist Group,Strikers,1997,0,0,0,4
Terrorist Group,Strikers,2003,0,0,0,1
Terrorist Group,Striking Minors Group,1992,0,0,0,1
Terrorist Group,Struggle Against Misery and Exploitation of Peasants,1989,0,0,0,2
Terrorist Group,Student Demonstrators,1991,0,0,0,2
Terrorist Group,Student Demonstrators,1992,0,0,0,1
Terrorist Group,Student Demonstrators,1995,0,0,0,1
Terrorist Group,Student Front of the People,1981,0,0,0,4
Terrorist Group,Student Militants,1996,0,0,0,1
Terrorist Group,Student Network of Mandalay,2014,0,0,0,1
Terrorist Group,Student Radicals,1970,6,0,0,54
Terrorist Group,Student Radicals,1971,0,0,0,13
Terrorist Group,Student Radicals,1972,1,0,0,4
Terrorist Group,Student Radicals,1986,0,0,0,1
Terrorist Group,Student Radicals,1992,0,0,0,1
Terrorist Group,Student Radicals,1995,0,0,0,1
Terrorist Group,Student Revolutionary Front (FER),1980,0,0,0,1
Terrorist Group,Students,1971,0,0,0,1
Terrorist Group,Students,1977,0,0,0,1
Terrorist Group,Students,1978,0,0,0,1
Terrorist Group,Students,1979,0,0,0,1
Terrorist Group,Students,1980,0,0,0,2
Terrorist Group,Students,1985,0,0,0,1
Terrorist Group,Students,1991,0,0,0,1
Terrorist Group,Students,1992,0,0,0,1
Terrorist Group,Students,1994,0,0,0,4
Terrorist Group,Students,1995,0,0,0,6
Terrorist Group,Students,1996,0,0,0,1
Terrorist Group,Students  U of PNG,1995,0,0,0,1
Terrorist Group,Students For Insurrection,2013,0,0,0,1
Terrorist Group,Students Islamic Movement of India (SIMI),2001,0,0,0,2
Terrorist Group,Students Islamic Movement of India (SIMI),2003,0,0,0,4
Terrorist Group,Students Islamic Movement of India (SIMI),2009,0,0,0,1
Terrorist Group,Students Islamic Movement of India (SIMI),2010,0,0,0,1
Terrorist Group,Students Islamic Movement of India (SIMI),2014,0,0,0,4
Terrorist Group,Students Islamic Movement of India (SIMI),2015,0,0,0,3
Terrorist Group,Students Islamic Movement of India (SIMI),2016,0,0,0,1
Terrorist Group,Students for a Democratic Society,1971,0,0,0,2
Terrorist Group,Students for a Democratic Society (SDS) (German),1970,0,0,0,1
Terrorist Group,Subversives,1979,0,0,0,3
Terrorist Group,Subversives,1981,0,1,0,2
Terrorist Group,Subversives,1983,0,0,0,2
Terrorist Group,Subversives,1984,0,0,0,2
Terrorist Group,Subversives,1986,0,0,0,1
Terrorist Group,Subversives,1987,0,0,0,1
Terrorist Group,Sudan Alliance Forces,1996,0,0,0,3
Terrorist Group,Sudan Alliance Forces,1997,0,0,0,1
Terrorist Group,Sudan Liberation Army-Minni Minawi (SLA-MM),2012,0,0,0,2
Terrorist Group,Sudan Liberation Army-Minni Minawi (SLA-MM),2013,0,0,0,3
Terrorist Group,Sudan Liberation Army-Minni Minawi (SLA-MM),2014,0,0,0,2
Terrorist Group,Sudan Liberation Army-Minni Minawi (SLA-MM),2015,0,0,0,1
Terrorist Group,Sudan Liberation Army-Minni Minawi (SLA-MM),2017,0,0,0,2
Terrorist Group,Sudan Liberation Movement,2001,0,0,0,1
Terrorist Group,Sudan Liberation Movement,2007,0,0,0,1
Terrorist Group,Sudan Liberation Movement,2008,0,0,0,2
Terrorist Group,Sudan Liberation Movement,2009,0,0,0,2
Terrorist Group,Sudan Liberation Movement,2010,0,0,0,3
Terrorist Group,Sudan Liberation Movement,2012,0,0,0,1
Terrorist Group,Sudan Liberation Movement,2013,0,0,0,2
Terrorist Group,Sudan Liberation Movement,2014,0,0,0,1
Terrorist Group,Sudan Liberation Movement,2015,0,0,0,2
Terrorist Group,Sudan Liberation Movement,2016,0,0,0,3
Terrorist Group,Sudan Liberation Movement,2017,0,0,0,2
Terrorist Group,Sudan People's Liberation Army (SPLA),1986,0,0,0,3
Terrorist Group,Sudan People's Liberation Army (SPLA),1987,0,0,0,1
Terrorist Group,Sudan People's Liberation Army (SPLA),1988,0,0,0,1
Terrorist Group,Sudan People's Liberation Army (SPLA),1989,0,0,0,2
Terrorist Group,Sudan People's Liberation Army (SPLA),1990,0,0,0,1
Terrorist Group,Sudan People's Liberation Army (SPLA),1991,0,0,0,3
Terrorist Group,Sudan People's Liberation Army (SPLA),1992,0,0,0,5
Terrorist Group,Sudan People's Liberation Army (SPLA),1995,0,0,0,1
Terrorist Group,Sudan People's Liberation Army (SPLA),1996,0,0,0,2
Terrorist Group,Sudan People's Liberation Army (SPLA),1999,0,0,0,2
Terrorist Group,Sudan People's Liberation Army (SPLA),2000,0,0,0,1
Terrorist Group,Sudan People's Liberation Army (SPLA),2001,0,4,0,4
